@T,climate,
name,precip.csv,
desc,breakpoint precip,
,,
missing_val,-9999,
date_start,31.12.2020 00:00:00,
date_end,07.03.2023 23:59:59,
date_format,dd.MM.yyyy HH:mm:ss,
,,
tres,d,
unit,mm,
,,
@H,time,B_ME
ID,-,81
,24.08.2022 14:00:00,0.3
,24.08.2022 14:10:00,2.1
,24.08.2022 14:50:00,0.3
,25.08.2022 14:00:00,0.9
,25.08.2022 14:10:00,0.3
,26.08.2022 11:40:00,0.3
,26.08.2022 11:50:00,0.9
,26.08.2022 12:00:00,0.3
,26.08.2022 15:40:00,0.3
,26.08.2022 16:20:00,0.3
,28.08.2022 15:10:00,0.3
,28.08.2022 15:20:00,0.3
,09.09.2022 16:30:00,0.3
,09.09.2022 17:30:00,0.3
,09.09.2022 20:20:00,0.3
,09.09.2022 21:00:00,0.3
,09.09.2022 22:00:00,0.3
,09.09.2022 22:40:00,0.3
,09.09.2022 23:20:00,0.3
,10.09.2022 01:20:00,0.3
,10.09.2022 03:30:00,0.3
,14.09.2022 12:20:00,0.6
,14.09.2022 15:20:00,0.3
,14.09.2022 15:30:00,0.3
,14.09.2022 15:40:00,0.6
,14.09.2022 15:50:00,1.5
,14.09.2022 16:00:00,1.2
,14.09.2022 16:10:00,1.5
,14.09.2022 16:20:00,1.8
,14.09.2022 16:30:00,1.5
,14.09.2022 21:40:00,0.3
,15.09.2022 08:00:00,0.3
,16.09.2022 11:50:00,0.9
,16.09.2022 12:00:00,0.6
,21.09.2022 14:00:00,0.9
,21.09.2022 14:10:00,1.5
,21.09.2022 14:20:00,1.8
,21.09.2022 14:30:00,1.2
,21.09.2022 14:40:00,0.9
,21.09.2022 14:50:00,0.6
,21.09.2022 15:00:00,0.3
,21.09.2022 15:10:00,0.3
,21.09.2022 15:20:00,0.3
,21.09.2022 15:50:00,0.3
,21.09.2022 16:10:00,0.3
,21.09.2022 16:20:00,0.3
,21.09.2022 16:30:00,0.3
,21.09.2022 16:40:00,0.3
,21.09.2022 16:50:00,0.3
,21.09.2022 17:40:00,0.3
,21.09.2022 18:00:00,0.9
,21.09.2022 18:20:00,0.3
,21.09.2022 19:10:00,0.3
,21.09.2022 19:20:00,0.3
,21.09.2022 19:30:00,0.3
,21.09.2022 19:50:00,0.3
,21.09.2022 20:00:00,0.3
,21.09.2022 21:00:00,0.3
,21.09.2022 21:40:00,0.3
,21.09.2022 22:40:00,0.3
,21.09.2022 23:40:00,0.3
,22.09.2022 00:10:00,0.3
,22.09.2022 01:50:00,0.3
,22.09.2022 14:20:00,0.3
,22.09.2022 21:20:00,0.3
,27.09.2022 15:40:00,1.2
,27.09.2022 15:50:00,0.3
,04.10.2022 16:10:00,0.3
,04.10.2022 16:20:00,1.2
,04.10.2022 16:30:00,0.6
